filename,dur,start,group,note,octave,note_dur,dynamic,articulation
double-bass_C3_05_pianissimo_arco-normal.mp3,417,0,double-bass,C,3,05,pianissimo,arco-normal
double-bass_C3_15_mezzo-forte_arco-normal.mp3,1880,0,double-bass,C,3,15,mezzo-forte,arco-normal
double-bass_C3_15_piano_arco-normal.mp3,1776,0,double-bass,C,3,15,piano,arco-normal
double-bass_C3_1_forte_arco-normal.mp3,1384,0,double-bass,C,3,1,forte,arco-normal
double-bass_C3_1_fortissimo_arco-normal.mp3,1253,0,double-bass,C,3,1,fortissimo,arco-normal
double-bass_C3_1_mezzo-forte_arco-normal.mp3,1332,0,double-bass,C,3,1,mezzo-forte,arco-normal
double-bass_C3_1_mezzo-piano_arco-normal.mp3,1776,0,double-bass,C,3,1,mezzo-piano,arco-normal
double-bass_C3_1_molto-pianissimo_arco-normal.mp3,1515,0,double-bass,C,3,1,molto-pianissimo,arco-normal
double-bass_C3_1_pianissimo_arco-normal.mp3,940,0,double-bass,C,3,1,pianissimo,arco-normal
double-bass_C3_1_piano_arco-normal.mp3,1358,0,double-bass,C,3,1,piano,arco-normal
double-bass_C4_025_forte_arco-normal.mp3,600,0,double-bass,C,4,025,forte,arco-normal
double-bass_C4_025_fortissimo_arco-normal.mp3,600,0,double-bass,C,4,025,fortissimo,arco-normal
double-bass_C4_025_mezzo-forte_arco-normal.mp3,705,0,double-bass,C,4,025,mezzo-forte,arco-normal
double-bass_C4_025_mezzo-piano_arco-normal.mp3,496,0,double-bass,C,4,025,mezzo-piano,arco-normal
double-bass_C4_025_pianissimo_arco-normal.mp3,1985,0,double-bass,C,4,025,pianissimo,arco-normal
double-bass_C4_05_forte_arco-normal.mp3,1750,0,double-bass,C,4,05,forte,arco-normal
double-bass_C4_05_fortissimo_arco-normal.mp3,1097,0,double-bass,C,4,05,fortissimo,arco-normal
double-bass_C4_05_mezzo-forte_arco-normal.mp3,1071,0,double-bass,C,4,05,mezzo-forte,arco-normal
double-bass_C4_05_mezzo-piano_arco-normal.mp3,1071,0,double-bass,C,4,05,mezzo-piano,arco-normal
double-bass_C4_05_molto-pianissimo_arco-normal.mp3,1044,0,double-bass,C,4,05,molto-pianissimo,arco-normal
double-bass_C4_05_pianissimo_arco-normal.mp3,548,0,double-bass,C,4,05,pianissimo,arco-normal
double-bass_C4_15_mezzo-forte_arco-normal.mp3,2011,0,double-bass,C,4,15,mezzo-forte,arco-normal
double-bass_C4_15_mezzo-piano_arco-normal.mp3,1828,0,double-bass,C,4,15,mezzo-piano,arco-normal
double-bass_C4_15_pianissimo_arco-normal.mp3,1410,0,double-bass,C,4,15,pianissimo,arco-normal
double-bass_C4_1_forte_arco-normal.mp3,1071,0,double-bass,C,4,1,forte,arco-normal
double-bass_C4_1_fortissimo_arco-normal.mp3,1671,0,double-bass,C,4,1,fortissimo,arco-normal
double-bass_C4_1_mezzo-forte_arco-normal.mp3,1071,0,double-bass,C,4,1,mezzo-forte,arco-normal
double-bass_C4_1_mezzo-piano_arco-normal.mp3,1332,0,double-bass,C,4,1,mezzo-piano,arco-normal
double-bass_C4_1_pianissimo_arco-normal.mp3,1123,0,double-bass,C,4,1,pianissimo,arco-normal
double-bass_Cs1_1_forte_arco-normal.mp3,2272,0,double-bass,Cs,1,1,forte,arco-normal
double-bass_Cs1_1_fortissimo_arco-normal.mp3,2403,0,double-bass,Cs,1,1,fortissimo,arco-normal
double-bass_Cs1_1_mezzo-forte_arco-normal.mp3,2324,0,double-bass,Cs,1,1,mezzo-forte,arco-normal
double-bass_Cs1_1_mezzo-piano_arco-normal.mp3,2272,0,double-bass,Cs,1,1,mezzo-piano,arco-normal
double-bass_Cs1_1_piano_arco-normal.mp3,1593,0,double-bass,Cs,1,1,piano,arco-normal
double-bass_Cs2_025_forte_arco-normal.mp3,522,0,double-bass,Cs,2,025,forte,arco-normal
double-bass_Cs2_025_fortissimo_arco-normal.mp3,1044,0,double-bass,Cs,2,025,fortissimo,arco-normal
double-bass_Cs2_025_mezzo-forte_arco-normal.mp3,548,0,double-bass,Cs,2,025,mezzo-forte,arco-normal
double-bass_Cs2_025_molto-pianissimo_arco-normal.mp3,522,0,double-bass,Cs,2,025,molto-pianissimo,arco-normal
double-bass_Cs2_05_forte_arco-normal.mp3,914,0,double-bass,Cs,2,05,forte,arco-normal
double-bass_Cs2_05_fortissimo_arco-normal.mp3,1567,0,double-bass,Cs,2,05,fortissimo,arco-normal
double-bass_Cs2_05_mezzo-forte_arco-normal.mp3,992,0,double-bass,Cs,2,05,mezzo-forte,arco-normal
double-bass_Cs2_05_mezzo-piano_arco-normal.mp3,940,0,double-bass,Cs,2,05,mezzo-piano,arco-normal
double-bass_Cs2_05_molto-pianissimo_arco-normal.mp3,1985,0,double-bass,Cs,2,05,molto-pianissimo,arco-normal
double-bass_Cs2_05_pianissimo_arco-normal.mp3,1097,0,double-bass,Cs,2,05,pianissimo,arco-normal
double-bass_Cs2_05_piano_arco-normal.mp3,626,0,double-bass,Cs,2,05,piano,arco-normal
double-bass_Cs2_15_forte_arco-normal.mp3,1750,0,double-bass,Cs,2,15,forte,arco-normal
double-bass_Cs2_1_forte_arco-normal.mp3,1306,0,double-bass,Cs,2,1,forte,arco-normal
double-bass_Cs2_1_fortissimo_arco-normal.mp3,1880,0,double-bass,Cs,2,1,fortissimo,arco-normal
double-bass_Cs2_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,Cs,2,1,mezzo-forte,arco-normal
double-bass_Cs2_1_mezzo-piano_arco-normal.mp3,1515,0,double-bass,Cs,2,1,mezzo-piano,arco-normal
double-bass_Cs2_1_pianissimo_arco-normal.mp3,1488,0,double-bass,Cs,2,1,pianissimo,arco-normal
double-bass_Cs2_1_piano_arco-normal.mp3,1880,0,double-bass,Cs,2,1,piano,arco-normal
double-bass_Cs3_025_forte_arco-normal.mp3,548,0,double-bass,Cs,3,025,forte,arco-normal
double-bass_Cs3_025_fortissimo_arco-normal.mp3,600,0,double-bass,Cs,3,025,fortissimo,arco-normal
double-bass_Cs3_025_mezzo-forte_arco-col-legno-battuto.mp3,914,0,double-bass,Cs,3,025,mezzo-forte,arco-col-legno-battuto
double-bass_Cs3_025_mezzo-forte_arco-normal.mp3,548,0,double-bass,Cs,3,025,mezzo-forte,arco-normal
double-bass_Cs3_025_mezzo-piano_arco-normal.mp3,548,0,double-bass,Cs,3,025,mezzo-piano,arco-normal
double-bass_Cs3_025_pianissimo_arco-normal.mp3,1462,0,double-bass,Cs,3,025,pianissimo,arco-normal
double-bass_Cs3_025_piano_pizz-normal.mp3,1044,0,double-bass,Cs,3,025,piano,pizz-normal
double-bass_Cs3_05_forte_arco-normal.mp3,992,0,double-bass,Cs,3,05,forte,arco-normal
double-bass_Cs3_05_fortissimo_arco-normal.mp3,1044,0,double-bass,Cs,3,05,fortissimo,arco-normal
double-bass_Cs3_05_mezzo-forte_arco-normal.mp3,1071,0,double-bass,Cs,3,05,mezzo-forte,arco-normal
double-bass_Cs3_05_mezzo-piano_arco-normal.mp3,966,0,double-bass,Cs,3,05,mezzo-piano,arco-normal
double-bass_Cs3_05_pianissimo_arco-normal.mp3,496,0,double-bass,Cs,3,05,pianissimo,arco-normal
double-bass_Cs3_15_forte_arco-normal.mp3,1880,0,double-bass,Cs,3,15,forte,arco-normal
double-bass_Cs3_15_mezzo-forte_arco-normal.mp3,1933,0,double-bass,Cs,3,15,mezzo-forte,arco-normal
double-bass_Cs3_1_forte_arco-normal.mp3,1410,0,double-bass,Cs,3,1,forte,arco-normal
double-bass_Cs3_1_fortissimo_arco-normal.mp3,1410,0,double-bass,Cs,3,1,fortissimo,arco-normal
double-bass_Cs3_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,Cs,3,1,mezzo-forte,arco-normal
double-bass_Cs3_1_mezzo-piano_arco-normal.mp3,1227,0,double-bass,Cs,3,1,mezzo-piano,arco-normal
double-bass_Cs3_1_molto-pianissimo_arco-normal.mp3,1750,0,double-bass,Cs,3,1,molto-pianissimo,arco-normal
double-bass_Cs3_1_pianissimo_arco-normal.mp3,914,0,double-bass,Cs,3,1,pianissimo,arco-normal
double-bass_Cs4_025_fortissimo_arco-normal.mp3,626,0,double-bass,Cs,4,025,fortissimo,arco-normal
double-bass_Cs4_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,Cs,4,025,mezzo-forte,arco-normal
double-bass_Cs4_025_mezzo-piano_arco-normal.mp3,600,0,double-bass,Cs,4,025,mezzo-piano,arco-normal
double-bass_Cs4_025_pianissimo_arco-normal.mp3,1306,0,double-bass,Cs,4,025,pianissimo,arco-normal
double-bass_Cs4_05_forte_arco-normal.mp3,626,0,double-bass,Cs,4,05,forte,arco-normal
double-bass_Cs4_05_fortissimo_arco-normal.mp3,1123,0,double-bass,Cs,4,05,fortissimo,arco-normal
double-bass_Cs4_05_mezzo-forte_arco-normal.mp3,1018,0,double-bass,Cs,4,05,mezzo-forte,arco-normal
double-bass_Cs4_05_mezzo-piano_arco-normal.mp3,1071,0,double-bass,Cs,4,05,mezzo-piano,arco-normal
double-bass_Cs4_05_pianissimo_arco-normal.mp3,600,0,double-bass,Cs,4,05,pianissimo,arco-normal
double-bass_Cs4_15_forte_arco-normal.mp3,1697,0,double-bass,Cs,4,15,forte,arco-normal
double-bass_Cs4_15_fortissimo_arco-normal.mp3,1880,0,double-bass,Cs,4,15,fortissimo,arco-normal
double-bass_Cs4_15_mezzo-forte_arco-normal.mp3,2037,0,double-bass,Cs,4,15,mezzo-forte,arco-normal
double-bass_Cs4_15_mezzo-piano_arco-normal.mp3,1906,0,double-bass,Cs,4,15,mezzo-piano,arco-normal
double-bass_Cs4_1_forte_arco-normal.mp3,1515,0,double-bass,Cs,4,1,forte,arco-normal
double-bass_Cs4_1_fortissimo_arco-normal.mp3,1671,0,double-bass,Cs,4,1,fortissimo,arco-normal
double-bass_Cs4_1_mezzo-forte_arco-normal.mp3,1410,0,double-bass,Cs,4,1,mezzo-forte,arco-normal
double-bass_Cs4_1_mezzo-piano_arco-normal.mp3,1332,0,double-bass,Cs,4,1,mezzo-piano,arco-normal
double-bass_Cs4_1_pianissimo_arco-normal.mp3,1227,0,double-bass,Cs,4,1,pianissimo,arco-normal
double-bass_D1_1_forte_arco-normal.mp3,2533,0,double-bass,D,1,1,forte,arco-normal
double-bass_D1_1_fortissimo_arco-normal.mp3,2246,0,double-bass,D,1,1,fortissimo,arco-normal
double-bass_D1_1_mezzo-forte_arco-normal.mp3,2272,0,double-bass,D,1,1,mezzo-forte,arco-normal
double-bass_D1_1_piano_arco-normal.mp3,2324,0,double-bass,D,1,1,piano,arco-normal
double-bass_D2_025_forte_arco-normal.mp3,548,0,double-bass,D,2,025,forte,arco-normal
double-bass_D2_025_fortissimo_arco-normal.mp3,574,0,double-bass,D,2,025,fortissimo,arco-normal
double-bass_D2_025_mezzo-forte_arco-col-legno-battuto.mp3,992,0,double-bass,D,2,025,mezzo-forte,arco-col-legno-battuto
double-bass_D2_025_mezzo-forte_arco-normal.mp3,548,0,double-bass,D,2,025,mezzo-forte,arco-normal
double-bass_D2_025_molto-pianissimo_arco-normal.mp3,626,0,double-bass,D,2,025,molto-pianissimo,arco-normal
double-bass_D2_025_piano_arco-normal.mp3,548,0,double-bass,D,2,025,piano,arco-normal
double-bass_D2_025_piano_pizz-normal.mp3,1097,0,double-bass,D,2,025,piano,pizz-normal
double-bass_D2_05_forte_arco-normal.mp3,966,0,double-bass,D,2,05,forte,arco-normal
double-bass_D2_05_fortissimo_arco-normal.mp3,992,0,double-bass,D,2,05,fortissimo,arco-normal
double-bass_D2_05_mezzo-forte_arco-normal.mp3,1018,0,double-bass,D,2,05,mezzo-forte,arco-normal
double-bass_D2_05_molto-pianissimo_arco-normal.mp3,2168,0,double-bass,D,2,05,molto-pianissimo,arco-normal
double-bass_D2_05_pianissimo_arco-normal.mp3,1044,0,double-bass,D,2,05,pianissimo,arco-normal
double-bass_D2_05_piano_arco-normal.mp3,1018,0,double-bass,D,2,05,piano,arco-normal
double-bass_D2_15_forte_arco-normal.mp3,1802,0,double-bass,D,2,15,forte,arco-normal
double-bass_D2_15_mezzo-forte_arco-normal.mp3,1828,0,double-bass,D,2,15,mezzo-forte,arco-normal
double-bass_D2_15_piano_arco-normal.mp3,1933,0,double-bass,D,2,15,piano,arco-normal
double-bass_D2_1_forte_arco-normal.mp3,1358,0,double-bass,D,2,1,forte,arco-normal
double-bass_D2_1_fortissimo_arco-normal.mp3,1802,0,double-bass,D,2,1,fortissimo,arco-normal
double-bass_D2_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,D,2,1,mezzo-forte,arco-normal
double-bass_D2_1_pianissimo_arco-normal.mp3,1280,0,double-bass,D,2,1,pianissimo,arco-normal
double-bass_D2_1_piano_arco-normal.mp3,1541,0,double-bass,D,2,1,piano,arco-normal
double-bass_D3_025_forte_arco-normal.mp3,574,0,double-bass,D,3,025,forte,arco-normal
double-bass_D3_025_fortissimo_arco-normal.mp3,574,0,double-bass,D,3,025,fortissimo,arco-normal
double-bass_D3_025_mezzo-forte_arco-col-legno-battuto.mp3,888,0,double-bass,D,3,025,mezzo-forte,arco-col-legno-battuto
double-bass_D3_025_mezzo-forte_arco-normal.mp3,600,0,double-bass,D,3,025,mezzo-forte,arco-normal
double-bass_D3_025_mezzo-piano_arco-normal.mp3,548,0,double-bass,D,3,025,mezzo-piano,arco-normal
double-bass_D3_025_pianissimo_arco-normal.mp3,470,0,double-bass,D,3,025,pianissimo,arco-normal
double-bass_D3_05_forte_arco-normal.mp3,940,0,double-bass,D,3,05,forte,arco-normal
double-bass_D3_05_fortissimo_arco-normal.mp3,966,0,double-bass,D,3,05,fortissimo,arco-normal
double-bass_D3_05_mezzo-forte_arco-normal.mp3,888,0,double-bass,D,3,05,mezzo-forte,arco-normal
double-bass_D3_05_pianissimo_arco-normal.mp3,966,0,double-bass,D,3,05,pianissimo,arco-normal
double-bass_D3_15_forte_arco-normal.mp3,1959,0,double-bass,D,3,15,forte,arco-normal
double-bass_D3_15_fortissimo_arco-normal.mp3,1802,0,double-bass,D,3,15,fortissimo,arco-normal
double-bass_D3_15_mezzo-piano_arco-normal.mp3,1906,0,double-bass,D,3,15,mezzo-piano,arco-normal
double-bass_D3_15_pianissimo_arco-normal.mp3,2115,0,double-bass,D,3,15,pianissimo,arco-normal
double-bass_D3_1_forte_arco-normal.mp3,1384,0,double-bass,D,3,1,forte,arco-normal
double-bass_D3_1_fortissimo_arco-normal.mp3,1541,0,double-bass,D,3,1,fortissimo,arco-normal
double-bass_D3_1_mezzo-forte_arco-normal.mp3,1488,0,double-bass,D,3,1,mezzo-forte,arco-normal
double-bass_D3_1_mezzo-piano_arco-normal.mp3,1332,0,double-bass,D,3,1,mezzo-piano,arco-normal
double-bass_D3_1_pianissimo_arco-normal.mp3,1358,0,double-bass,D,3,1,pianissimo,arco-normal
double-bass_D4_025_forte_arco-normal.mp3,600,0,double-bass,D,4,025,forte,arco-normal
double-bass_D4_025_fortissimo_arco-normal.mp3,600,0,double-bass,D,4,025,fortissimo,arco-normal
double-bass_D4_025_mezzo-forte_arco-normal.mp3,574,0,double-bass,D,4,025,mezzo-forte,arco-normal
double-bass_D4_025_pianissimo_arco-normal.mp3,966,0,double-bass,D,4,025,pianissimo,arco-normal
double-bass_D4_025_piano_arco-normal.mp3,574,0,double-bass,D,4,025,piano,arco-normal
double-bass_D4_05_forte_arco-normal.mp3,1018,0,double-bass,D,4,05,forte,arco-normal
double-bass_D4_05_fortissimo_arco-normal.mp3,1071,0,double-bass,D,4,05,fortissimo,arco-normal
double-bass_D4_05_mezzo-forte_arco-normal.mp3,731,0,double-bass,D,4,05,mezzo-forte,arco-normal
double-bass_D4_05_mezzo-piano_arco-normal.mp3,966,0,double-bass,D,4,05,mezzo-piano,arco-normal
double-bass_D4_05_pianissimo_arco-normal.mp3,966,0,double-bass,D,4,05,pianissimo,arco-normal
double-bass_D4_15_forte_arco-normal.mp3,1776,0,double-bass,D,4,15,forte,arco-normal
double-bass_D4_15_fortissimo_arco-normal.mp3,1854,0,double-bass,D,4,15,fortissimo,arco-normal
double-bass_D4_15_mezzo-forte_arco-normal.mp3,1697,0,double-bass,D,4,15,mezzo-forte,arco-normal
double-bass_D4_15_mezzo-piano_arco-normal.mp3,1828,0,double-bass,D,4,15,mezzo-piano,arco-normal
double-bass_D4_15_molto-pianissimo_arco-normal.mp3,1854,0,double-bass,D,4,15,molto-pianissimo,arco-normal
double-bass_D4_1_forte_arco-normal.mp3,1541,0,double-bass,D,4,1,forte,arco-normal
double-bass_D4_1_fortissimo_arco-normal.mp3,1671,0,double-bass,D,4,1,fortissimo,arco-normal
double-bass_D4_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,D,4,1,mezzo-forte,arco-normal
double-bass_D4_1_mezzo-piano_arco-normal.mp3,1436,0,double-bass,D,4,1,mezzo-piano,arco-normal
double-bass_Ds1_15_pianissimo_arco-normal.mp3,1593,0,double-bass,Ds,1,15,pianissimo,arco-normal
double-bass_Ds1_15_piano_arco-normal.mp3,1697,0,double-bass,Ds,1,15,piano,arco-normal
double-bass_Ds1_1_fortissimo_arco-normal.mp3,2220,0,double-bass,Ds,1,1,fortissimo,arco-normal
double-bass_Ds1_1_mezzo-forte_arco-normal.mp3,2168,0,double-bass,Ds,1,1,mezzo-forte,arco-normal
double-bass_Ds1_1_piano_arco-normal.mp3,2194,0,double-bass,Ds,1,1,piano,arco-normal
double-bass_Ds2_025_forte_arco-normal.mp3,522,0,double-bass,Ds,2,025,forte,arco-normal
double-bass_Ds2_025_fortissimo_arco-normal.mp3,600,0,double-bass,Ds,2,025,fortissimo,arco-normal
double-bass_Ds2_025_mezzo-forte_arco-normal.mp3,548,0,double-bass,Ds,2,025,mezzo-forte,arco-normal
double-bass_Ds2_025_molto-pianissimo_arco-normal.mp3,600,0,double-bass,Ds,2,025,molto-pianissimo,arco-normal
double-bass_Ds2_05_fortissimo_arco-normal.mp3,1044,0,double-bass,Ds,2,05,fortissimo,arco-normal
double-bass_Ds2_05_mezzo-forte_arco-normal.mp3,992,0,double-bass,Ds,2,05,mezzo-forte,arco-normal
double-bass_Ds2_05_mezzo-piano_arco-normal.mp3,992,0,double-bass,Ds,2,05,mezzo-piano,arco-normal
double-bass_Ds2_05_molto-pianissimo_arco-normal.mp3,966,0,double-bass,Ds,2,05,molto-pianissimo,arco-normal
double-bass_Ds2_05_piano_arco-normal.mp3,600,0,double-bass,Ds,2,05,piano,arco-normal
double-bass_Ds2_15_mezzo-forte_arco-normal.mp3,1906,0,double-bass,Ds,2,15,mezzo-forte,arco-normal
double-bass_Ds2_15_molto-pianissimo_arco-normal.mp3,2063,0,double-bass,Ds,2,15,molto-pianissimo,arco-normal
double-bass_Ds2_1_forte_arco-normal.mp3,992,0,double-bass,Ds,2,1,forte,arco-normal
double-bass_Ds2_1_fortissimo_arco-normal.mp3,1671,0,double-bass,Ds,2,1,fortissimo,arco-normal
double-bass_Ds2_1_mezzo-forte_arco-normal.mp3,1410,0,double-bass,Ds,2,1,mezzo-forte,arco-normal
double-bass_Ds2_1_mezzo-piano_arco-normal.mp3,1332,0,double-bass,Ds,2,1,mezzo-piano,arco-normal
double-bass_Ds2_1_molto-pianissimo_arco-normal.mp3,1332,0,double-bass,Ds,2,1,molto-pianissimo,arco-normal
double-bass_Ds2_1_piano_arco-normal.mp3,1933,0,double-bass,Ds,2,1,piano,arco-normal
double-bass_Ds3_025_forte_arco-normal.mp3,600,0,double-bass,Ds,3,025,forte,arco-normal
double-bass_Ds3_025_fortissimo_arco-normal.mp3,653,0,double-bass,Ds,3,025,fortissimo,arco-normal
double-bass_Ds3_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,Ds,3,025,mezzo-forte,arco-normal
double-bass_Ds3_025_mezzo-piano_arco-normal.mp3,470,0,double-bass,Ds,3,025,mezzo-piano,arco-normal
double-bass_Ds3_025_molto-pianissimo_arco-normal.mp3,496,0,double-bass,Ds,3,025,molto-pianissimo,arco-normal
double-bass_Ds3_05_forte_arco-normal.mp3,1018,0,double-bass,Ds,3,05,forte,arco-normal
double-bass_Ds3_05_fortissimo_arco-normal.mp3,1097,0,double-bass,Ds,3,05,fortissimo,arco-normal
double-bass_Ds3_05_mezzo-forte_arco-normal.mp3,1332,0,double-bass,Ds,3,05,mezzo-forte,arco-normal
double-bass_Ds3_05_mezzo-piano_arco-normal.mp3,1436,0,double-bass,Ds,3,05,mezzo-piano,arco-normal
double-bass_Ds3_05_molto-pianissimo_arco-normal.mp3,966,0,double-bass,Ds,3,05,molto-pianissimo,arco-normal
double-bass_Ds3_15_forte_arco-normal.mp3,1854,0,double-bass,Ds,3,15,forte,arco-normal
double-bass_Ds3_15_fortissimo_arco-normal.mp3,1724,0,double-bass,Ds,3,15,fortissimo,arco-normal
double-bass_Ds3_15_mezzo-forte_arco-normal.mp3,1880,0,double-bass,Ds,3,15,mezzo-forte,arco-normal
double-bass_Ds3_15_molto-pianissimo_arco-normal.mp3,1985,0,double-bass,Ds,3,15,molto-pianissimo,arco-normal
double-bass_Ds3_1_forte_arco-normal.mp3,1436,0,double-bass,Ds,3,1,forte,arco-normal
double-bass_Ds3_1_fortissimo_arco-normal.mp3,1436,0,double-bass,Ds,3,1,fortissimo,arco-normal
double-bass_Ds3_1_mezzo-piano_arco-normal.mp3,1880,0,double-bass,Ds,3,1,mezzo-piano,arco-normal
double-bass_Ds3_1_molto-pianissimo_arco-normal.mp3,1358,0,double-bass,Ds,3,1,molto-pianissimo,arco-normal
double-bass_Ds4_025_forte_arco-normal.mp3,600,0,double-bass,Ds,4,025,forte,arco-normal
